```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"Camilla Bancshares,"Inc."","Camilla","2018","Willene O'Neal Muggridge Asset Management Trust","n/a","8484","69.3"
"Camilla Bancshares,"Inc."","Camilla","2018","William H. Butler Marital Trust B","n/a","1068","8.7"
"Camilla Bancshares,"Inc."","Camilla","2018","Janet Butler Stallings","n/a","800","6.5"
"Camilla Bancshares,"Inc."","Thomaston","2018","David E. Wright","n/a","760","6.2"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"Camilla Bancshares,"Inc."","Director","David E. Wright","Executive V Secretary","Bank of Camilla","2018"
"Camilla Bancshares,"Inc."","Director","David E. Wright","CFO","E. L. Butler Farms Inc","2018"
"Camilla Bancshares,"Inc."","Director","David E. Wright","Secretary","Lanair & Engra Worsham LLC","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Lanair & Engra Worsham LLC","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Lanair Worsham Farms LLLP","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Worsham Aviation LLC","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Worsham Conservation - Delwood LLC","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Worsham Conservation - Vada LLC","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Worsham Conservation - Sullivan LLC","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Worsham Conservation Holdings LLC","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","CEO,"CFO"","Worsham Farms Flying Services Inc.","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Worsham Properties LLC","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","K & W Harvesting LLC","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Peyton's Pecans","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Secretary","Sweet Georgia Corn LLC","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Ward Worsham Farms LLLP","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Ward Worsham Residual Trust","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Worsham Conservation - Homeplace LLC","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","President","Worsham Farms International Inc.","2018"
"Camilla Bancshares,"Inc."","Director","Lanair Worsham","Partner","Worsham Farms Partnership","2018"
"Camilla Bancshares,"Inc."","Director","James L Joiner IV","Director","Bank of Camilla","2018"
"Camilla Bancshares,"Inc."","Director","James L Joiner IV","Partner","Joiner Properties LLC","2018"
"Camilla Bancshares,"Inc."","Director","James L Joiner IV","Director","First Camilla Corp","2018"
"Camilla Bancshares,"Inc."","Director","James L Joiner IV","Partner","Joiner Financial Group LLC","2018"
"Camilla Bancshares,"Inc."","Director","James L Joiner IV","Partner","Two Oxen LLC","2018"
"Camilla Bancshares,"Inc."","Director","James L Joiner IV","Partner","The Phone Revival Inc.","2018"
"Camilla Bancshares,"Inc."","Principal Shareholder","Willene O'Neal Muggridge Asset Management Trust","n/a","Pelham Oil & Fertilizer","2018"
```
