```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Marine Bancorp of Florida,"Inc."","Director","Daniel R Richey","President/CEO","Riverfront Packing Company","2021","n/a","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Douglas E. Hazel","Trustee","Douglas E Hazel Revocable Trust","2021","self employed","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Douglas E. Hazel","Trustee","Alex 2003 Irrevocable Trust","2021","self employed","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Douglas E. Hazel","Trustee","Andy 2003 Irrevocable Trust","2021","self employed","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Douglas E. Hazel","Trustee","Kit 2003 Irrevocable Trust","2021","self employed","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Douglas E. Hazel","Trustee","M.D. Jr. 2003 Irrevocable Trust","2021","self employed","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Douglas E. Hazel","Trustee","Ernest Hazel III Marital Trust","2021","self employed","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Douglas E. Hazel","Trustee","Ernest Hazel III Residuary Trust","2021","self employed","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Douglas E. Hazel","Trustee","Kay H Hazel Irrevocable Insurance Trust","2021","self employed","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Douglas E. Hazel","President","Carriage Courts of Conway","2021","self employed","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kay H. Hazel","Sole Owner and Manager","Hazels Plan LLC","2021","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kay H. Hazel","No Position","Good Luck LLC","2021","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kay H. Hazel","Vice President","Hazel Concepts","2021","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kay H. Hazel","No Position","The Pointe Development","2021","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kay H. Hazel","Trustee","Kay H Hazel Revocable Trust","2021","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kay H. Hazel","Trustee","Ernest Hazel III Marital Trust","2021","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kay H. Hazel","Trustee","Ernest Hazel III Residuary Trust","2021","retired","n/a"
```
