```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Commercial Bancshares,"Inc."","Director","Matthew R. James","Member","Pruet Production Company","2022","Oil & Gas","n/a"
"First Commercial Bancshares,"Inc."","Director","Matthew R. James","Member","The Paula Pruet James Family Trust","2022","Oil & Gas","n/a"
"First Commercial Bancshares,"Inc."","Director","Matthew R. James","Member","Matthew Randolph James Grantor Trust","2022","Oil & Gas","n/a"
"First Commercial Bancshares,"Inc."","Director","Matthew R. James","Member","Matthew Randolph James Trust","2022","Oil & Gas","n/a"
"First Commercial Bancshares,"Inc."","Director","Steven G. Rogers","Managing Member","Rogers and Associates,"LLC"","2022","Real Estate","n/a"
"First Commercial Bancshares,"Inc."","Director","Steven G. Rogers","n/a","Cypress Creek Preserve,"LLC"","2022","Real Estate","n/a"
"First Commercial Bancshares,"Inc."","Director","Steven G. Rogers","n/a","Sunnybrook 1,"LLC"","2022","Real Estate","n/a"
"First Commercial Bancshares,"Inc."","Director","Thomas A. Stansell","President","Little Timber,"LLC"","2022","Timber Management","n/a"
"First Commercial Bancshares,"Inc."","Director","Thomas A. Stansell","n/a","Southeastern Timber Products,"LLC"","2022","Timber Management","n/a"
"First Commercial Bancshares,"Inc."","Director","T. Calvin Wells","Partner","Phelps Dunbar,"LLP"","2022","Attorney","n/a"
"First Commercial Bancshares,"Inc."","Director","Susan Garrard","President/CEO","Mississippi Children's Museum","2022","President/CEO","n/a"
"First Commercial Bancshares,"Inc."","Director","Micajah Sturdivant","CEO","MM Hospitality Group","2022","CEO","n/a"
"First Commercial Bancshares,"Inc."","Director","Candace L. Simmons","Director of Principal Gifts & Strategic Planning","University of MS Medical Center","2022","Healthcare Director","n/a"
```
