```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Director & Principal Shareholder","Liberty Bell Bank","2017","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Director & Principal Shareholder","Delmar Bancorp","2017","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Director & Principal Shareholder","Village Bank & Trust Financial Corp","2017","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Director & Principal Shareholder","Heritage Bancorporation","2017","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Director & Principal Shareholder","Virginia Partners Bank","2017","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Director & Principal Shareholder","CCF Holding Company","2017","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Principal Stockholder","ABB Financial Group","2017","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Principal Stockholder","Providence Bank","2017","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Director","Kenneth R. Lehman","Managing Member","BVC Capital,"LLC"","2017","Private Investor","n/a"
"Marine Bancorp of Florida,"Inc."","Manager","Douglas E. Hazel,"Kay H. Hazel and family members"","Manager","152 West LLC","2017","Shareholder","n/a"
"Marine Bancorp of Florida,"Inc."","Manager","Douglas E. Hazel,"Kay H. Hazel and family members"","No Position","BHP of Vero LLC","2017","Shareholder","n/a"
"Marine Bancorp of Florida,"Inc."","Manager","Douglas E. Hazel,"Kay H. Hazel and family members"","Manager","GP-P&P","2017","Shareholder","n/a"
"Marine Bancorp of Florida,"Inc."","Manager","Douglas E. Hazel,"Kay H. Hazel and family members"","Managing Partner","Hazel Insurance General Partnership","2017","Shareholder","n/a"
"Marine Bancorp of Florida,"Inc."","Manager","Douglas E. Hazel,"Kay H. Hazel and family members"","General Partner","New Haven Development LP","2017","Shareholder","n/a"
"Marine Bancorp of Florida,"Inc."","Manager","Douglas E. Hazel,"Kay H. Hazel and family members"","Trustee","Douglas E Hazel Revocable Trust","2017","Shareholder","n/a"
"Marine Bancorp of Florida,"Inc."","Manager","Douglas E. Hazel,"Kay H. Hazel and family members"","Trustee","Alex 2003 Irrevocable Trust","2017","Shareholder","n/a"
"Marine Bancorp of Florida,"Inc."","Manager","Douglas E. Hazel,"Kay H. Hazel and family members"","Trustee","Andy 2003 Irrevocable Trust","2017","Shareholder","n/a"
"Marine Bancorp of Florida,"Inc."","Manager","Douglas E. Hazel,"Kay H. Hazel and family members"","Trustee","Kit 2003 Irrevocable Trust","2017","Shareholder","n/a"
"Marine Bancorp of Florida,"Inc."","Manager","Douglas E. Hazel,"Kay H. Hazel and family members"","Trustee","M.D. Jr. 2003 Irrevocable Trust","2017","Shareholder","n/a"
"Marine Bancorp of Florida,"Inc."","Manager","Douglas E. Hazel,"Kay H. Hazel and family members"","Trustee","Ernest Hazel III Marital Trust","2017","Shareholder","n/a"
"Marine Bancorp of Florida,"Inc."","Manager","Douglas E. Hazel,"Kay H. Hazel and family members"","Trustee","Ernest Hazel III Residuary Trust","2017","Shareholder","n/a"
"Marine Bancorp of Florida,"Inc."","Shareholder","Kay H.","Shareholder","Carriage Courts of Conway","2017","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Shareholder","Kay H.","Sole Owner and Manager","Hazels Plan LLC","2017","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Shareholder","Kay H.","Vice President","Good Luck LLC","2017","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Shareholder","Kay H.","Manager","Hazel Concepts","2017","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Shareholder","Kay H.","No Position","The Pointe Development","2017","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Shareholder","Kay H.","Trustee","Kay H Hazel Revocable Trust","2017","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Shareholder","Kay H.","Trustee","Ernest Hazel III Marital Trust","2017","retired","n/a"
"Marine Bancorp of Florida,"Inc."","Shareholder","Kay H.","Trustee","Ernest Hazel III Residuary Trust","2017","retired","n/a"
```
